RowId,Location
1,66.4388790284
2,34.9731490975
3,29.9165379122
4,36.3012576584
5,60.26657975982
6,36.0794838893
7,73.40452782342
8,36.06330390222
9,37.22547453
10,36.7498073134
11,22.89268682334
12,37.43928232398
13,57.6876103677
14,27.55858926378
15,80.59165191282
16,29.4454874276
17,41.25733500042
18,28.31562138614
19,15.44230758162
20,31.99643710624
21,51.57919130704
22,54.80537810356
23,64.69154468608
24,72.3307145647
25,33.6170266852
26,73.2854733914
27,50.74951692052
28,69.23362156262
29,50.66288426426
30,79.52729971318
31,66.4111708581
32,37.68257931132
33,28.67226339536
34,37.04114314536
35,57.97703245062
36,38.14316923346
37,75.6764005383
38,38.72852672778
39,37.08708200426
40,37.56409713014
41,19.57855964548
42,37.96943590748
43,54.39788487632
44,29.7514447645
45,83.49537306024
46,33.65300438448
47,40.45210417784
48,29.2533523257
49,12.3226803593
50,33.07926800044
51,47.4428972385
52,59.05955574384
53,65.5579149705
54,76.25061014592
55,28.38607305134
56,75.83628334356
57,46.9773030531
58,73.32506222172
59,47.13230025866
60,84.5861280589
61,66.4388790284
62,34.9731490975
63,29.9165379122
64,36.3012576584
65,60.26657975982
66,36.0794838893
67,73.40452782342
68,36.06330390222
69,37.22547453
70,36.7498073134
71,22.89268682334
72,37.43928232398
73,57.6876103677
74,27.55858926378
75,80.59165191282
76,29.4454874276
77,41.25733500042
78,28.31562138614
79,15.44230758162
80,31.99643710624
81,51.57919130704
82,54.80537810356
83,64.69154468608
84,72.3307145647
85,33.6170266852
86,73.2854733914
87,50.74951692052
88,69.23362156262
89,50.66288426426
90,79.52729971318
91,66.4388790284
92,34.9731490975
93,29.9165379122
94,36.3012576584
95,60.26657975982
96,36.0794838893
97,73.40452782342
98,36.06330390222
99,37.22547453
100,36.7498073134
101,22.89268682334
102,37.43928232398
103,57.6876103677
104,27.55858926378
105,80.59165191282
106,29.4454874276
107,41.25733500042
108,28.31562138614
109,15.44230758162
110,31.99643710624
111,51.57919130704
112,54.80537810356
113,64.69154468608
114,72.3307145647
115,33.6170266852
116,73.2854733914
117,50.74951692052
118,69.23362156262
119,50.66288426426
120,79.52729971318
121,66.4388790284
122,34.9731490975
123,29.9165379122
124,36.3012576584
125,60.26657975982
126,36.0794838893
127,73.40452782342
128,36.06330390222
129,37.22547453
130,36.7498073134
131,22.89268682334
132,37.43928232398
133,57.6876103677
134,27.55858926378
135,80.59165191282
136,29.4454874276
137,41.25733500042
138,28.31562138614
139,15.44230758162
140,31.99643710624
141,51.57919130704
142,54.80537810356
143,64.69154468608
144,72.3307145647
145,33.6170266852
146,73.2854733914
147,50.74951692052
148,69.23362156262
149,50.66288426426
150,79.52729971318
151,67.81507758586
152,35.3649174126
153,27.81902881868
154,34.03548570562
155,59.61823108402
156,35.81696689842
157,77.43331739632
158,35.77850441634
159,36.98405074998
160,35.34455840034
161,18.5882218392
162,33.81627186714
163,57.1701290552
164,27.58043899028
165,84.60317122704
166,25.85583181314
167,39.59539158404
168,27.77556527328
169,11.318232186276
170,25.14181894736
171,47.04007549732
172,58.80910158894
173,62.33985181026
174,77.69955451888
175,29.85181272462
176,75.97522592766
177,46.1120141563
178,74.4421261027
179,45.56830339116
180,82.83477313832
181,65.88345248938
182,34.34909999274
183,30.4930443274
184,36.52954762436
185,59.37585289124
186,35.91770961366
187,73.54207178144
188,34.88518008012
189,37.91340421452
190,37.24974745016
191,23.56118403186
192,37.85353503398
193,56.28424024244
194,28.0780483555
195,78.87972918692
196,27.92609897752
197,40.5275353454
198,28.97833347986
199,17.27522493062
200,33.16161890508
201,51.24106664082
202,56.79778639546
203,66.20228612726
204,71.12674132206
205,33.46408595892
206,73.68971647582
207,51.28312084184
208,72.30092587958
209,51.44472433206
210,78.33869557204
211,67.33643649556
212,34.67681479028
213,28.1008929376
214,34.67979105094
215,58.7253735318
216,35.80819563422
217,76.51578580916
218,35.87345610316
219,36.77095495178
220,35.8282273945
221,19.0460538097
222,35.74317148866
223,55.47614978358
224,27.88008090784
225,83.97927930422
226,30.89088183698
227,40.20492910026
228,27.91454861786
229,11.95815617011
230,30.81461376644
231,48.81071415564
232,59.10368959034
233,66.4421556242
234,75.50624081234
235,28.705620619
236,75.74582377926
237,48.01395384702
238,74.28775002206
239,47.95541303194
240,83.51872961596
241,65.55317487162
242,35.2523852124
243,30.50858525316
244,36.64310153328
245,59.05442405782
246,36.45879229424
247,72.62143367958
248,35.56606235988
249,37.4818652639
250,37.19598892444
251,23.67264970126
252,37.50658825788
253,55.4010583937
254,27.1131247253
255,79.5355652054
256,27.63131797954
257,40.11879145126
258,27.7648087499
259,16.0791963107
260,30.473794402
261,49.78099481056
262,55.34844986098
263,65.17458949064
264,71.21887878716
265,33.55941909382
